Id,SalePrice
1461,125157.0
1462,158533.0
1463,186730.0
1464,201866.0
1465,183554.0
1466,173006.0
1467,171665.0
1468,169548.0
1469,181328.0
1470,124940.0
1471,184398.0
1472,92005.0
1473,93628.0
1474,148364.0
1475,112467.0
1476,368180.0
1477,249767.0
1478,280564.0
1479,280821.0
1480,567806.0
1481,330767.0
1482,204442.0
1483,165557.0
1484,164626.0
1485,181632.0
1486,197457.0
1487,339188.0
1488,243016.0
1489,200508.0
1490,239532.0
1491,186754.0
1492,94158.0
1493,184622.0
1494,287274.0
1495,281527.0
1496,240201.0
1497,177433.0
1498,165112.0
1499,162582.0
1500,156809.0
1501,179114.0
1502,147060.0
1503,317258.0
1504,239930.0
1505,222807.0
1506,178733.0
1507,254551.0
1508,191408.0
1509,156340.0
1510,149137.0
1511,144420.0
1512,167066.0
1513,146907.0
1514,168651.0
1515,179551.0
1516,143230.0
1517,163345.0
1518,127099.0
1519,222574.0
1520,132609.0
1521,136266.0
1522,169391.0
1523,116601.0
1524,125807.0
1525,125896.0
1526,113757.0
1527,108176.0
1528,132375.0
1529,152716.0
1530,174506.0
1531,92811.0
1532,89791.0
1533,145681.0
1534,124553.0
1535,144334.0
1536,107525.0
1537,56993.0
1538,160854.0
1539,184425.0
1540,90182.0
1541,141697.0
1542,141107.0
1543,198193.0
1544,88051.0
1545,117854.0
1546,131019.0
1547,136763.0
1548,137506.0
1549,118659.0
1550,136171.0
1551,102366.0
1552,144320.0
1553,155999.0
1554,119964.0
1555,169920.0
1556,84288.0
1557,109071.0
1558,95836.0
1559,75984.0
1560,120801.0
1561,145148.0
1562,131871.0
1563,123503.0
1564,155977.0
1565,152531.0
1566,238138.0
1567,77269.0
1568,223386.0
1569,134393.0
1570,140200.0
1571,117140.0
1572,145574.0
1573,240528.0
1574,120756.0
1575,225446.0
1576,261794.0
1577,194486.0
1578,138832.0
1579,145268.0
1580,184588.0
1581,154734.0
1582,127712.0
1583,315035.0
1584,226191.0
1585,139650.0
1586,52547.0
1587,97940.0
1588,153381.0
1589,98784.0
1590,132800.0
1591,94299.0
1592,117678.0
1593,125343.0
1594,138051.0
1595,110100.0
1596,235157.0
1597,190653.0
1598,202451.0
1599,162654.0
1600,163955.0
1601,52380.0
1602,116211.0
1603,74143.0
1604,256440.0
1605,237813.0
1606,167574.0
1607,164739.0
1608,216988.0
1609,189707.0
1610,153946.0
1611,137970.0
1612,166010.0
1613,170640.0
1614,125397.0
1615,87034.0
1616,75974.0
1617,89853.0
1618,128513.0
1619,139563.0
1620,159588.0
1621,134247.0
1622,143284.0
1623,271274.0
1624,209482.0
1625,121800.0
1626,166982.0
1627,192223.0
1628,283954.0
1629,176789.0
1630,355685.0
1631,217536.0
1632,239995.0
1633,173263.0
1634,190160.0
1635,173918.0
1636,151505.0
1637,203957.0
1638,177755.0
1639,180129.0
1640,263482.0
1641,173282.0
1642,236384.0
1643,213974.0
1644,237523.0
1645,206294.0
1646,165143.0
1647,161459.0
1648,130468.0
1649,143559.0
1650,114113.0
1651,120175.0
1652,91516.0
1653,97416.0
1654,147760.0
1655,143631.0
1656,144824.0
1657,150487.0
1658,146044.0
1659,125520.0
1660,159548.0
1661,463444.0
1662,412250.0
1663,394317.0
1664,577957.0
1665,311518.0
1666,316168.0
1667,385684.0
1668,329712.0
1669,301314.0
1670,346461.0
1671,261200.0
1672,521432.0
1673,283655.0
1674,240348.0
1675,191048.0
1676,191934.0
1677,225744.0
1678,543232.0
1679,388956.0
1680,347426.0
1681,248172.0
1682,295910.0
1683,173531.0
1684,172540.0
1685,173658.0
1686,168828.0
1687,169323.0
1688,184030.0
1689,196650.0
1690,190109.0
1691,179704.0
1692,264026.0
1693,165827.0
1694,178592.0
1695,168362.0
1696,275681.0
1697,173703.0
1698,349195.0
1699,314352.0
1700,249456.0
1701,263440.0
1702,249728.0
1703,249762.0
1704,284395.0
1705,239201.0
1706,427714.0
1707,221487.0
1708,212651.0
1709,272846.0
1710,221840.0
1711,275835.0
1712,265319.0
1713,277688.0
1714,222509.0
1715,206031.0
1716,177401.0
1717,171971.0
1718,134393.0
1719,199605.0
1720,240332.0
1721,165250.0
1722,120053.0
1723,154492.0
1724,218104.0
1725,241953.0
1726,178811.0
1727,158440.0
1728,163290.0
1729,169630.0
1730,157762.0
1731,124003.0
1732,132404.0
1733,119680.0
1734,126784.0
1735,127451.0
1736,113837.0
1737,320374.0
1738,233121.0
1739,258112.0
1740,232398.0
1741,198453.0
1742,176488.0
1743,173655.0
1744,316094.0
1745,221367.0
1746,173485.0
1747,213317.0
1748,224335.0
1749,155657.0
1750,127896.0
1751,247940.0
1752,122884.0
1753,144832.0
1754,185030.0
1755,167794.0
1756,134338.0
1757,125025.0
1758,145447.0
1759,157902.0
1760,163868.0
1761,140103.0
1762,187896.0
1763,168639.0
1764,117085.0
1765,137331.0
1766,176138.0
1767,215407.0
1768,145750.0
1769,173580.0
1770,147501.0
1771,127018.0
1772,132453.0
1773,132878.0
1774,133653.0
1775,141983.0
1776,124975.0
1777,111823.0
1778,137761.0
1779,119429.0
1780,166419.0
1781,129790.0
1782,94059.0
1783,150240.0
1784,112905.0
1785,121690.0
1786,135614.0
1787,153749.0
1788,50051.0
1789,93436.0
1790,75497.0
1791,170053.0
1792,161883.0
1793,128106.0
1794,152306.0
1795,134550.0
1796,131254.0
1797,114284.0
1798,121962.0
1799,110949.0
1800,135245.0
1801,131587.0
1802,118733.0
1803,143190.0
1804,140887.0
1805,133175.0
1806,121622.0
1807,120793.0
1808,121149.0
1809,123077.0
1810,147799.0
1811,92236.0
1812,93183.0
1813,125079.0
1814,101298.0
1815,51712.0
1816,92548.0
1817,110898.0
1818,140211.0
1819,130241.0
1820,50746.0
1821,108741.0
1822,143417.0
1823,43153.0
1824,132231.0
1825,142980.0
1826,101932.0
1827,98656.0
1828,134822.0
1829,118852.0
1830,148153.0
1831,141399.0
1832,68966.0
1833,137183.0
1834,121303.0
1835,122821.0
1836,129419.0
1837,88939.0
1838,127631.0
1839,86344.0
1840,176913.0
1841,159195.0
1842,89912.0
1843,130840.0
1844,136327.0
1845,146945.0
1846,156536.0
1847,170109.0
1848,48294.0
1849,107269.0
1850,117811.0
1851,149199.0
1852,119496.0
1853,130297.0
1854,167207.0
1855,139966.0
1856,210453.0
1857,143340.0
1858,142303.0
1859,119480.0
1860,151902.0
1861,119356.0
1862,320989.0
1863,311092.0
1864,313230.0
1865,334699.0
1866,347429.0
1867,239324.0
1868,290085.0
1869,202432.0
1870,233186.0
1871,252917.0
1872,172002.0
1873,234081.0
1874,142586.0
1875,196411.0
1876,202190.0
1877,204610.0
1878,200391.0
1879,131416.0
1880,134525.0
1881,229899.0
1882,251111.0
1883,185143.0
1884,206613.0
1885,242511.0
1886,297356.0
1887,205604.0
1888,268742.0
1889,165512.0
1890,122371.0
1891,127976.0
1892,93777.0
1893,133056.0
1894,123015.0
1895,133639.0
1896,124052.0
1897,113456.0
1898,115242.0
1899,149159.0
1900,146155.0
1901,173076.0
1902,145647.0
1903,212909.0
1904,149682.0
1905,196089.0
1906,149348.0
1907,200727.0
1908,112027.0
1909,133936.0
1910,120816.0
1911,210474.0
1912,297582.0
1913,139357.0
1914,57768.0
1915,324428.0
1916,52257.0
1917,243144.0
1918,141522.0
1919,165484.0
1920,139989.0
1921,409549.0
1922,320074.0
1923,220636.0
1924,235602.0
1925,189329.0
1926,402237.0
1927,132661.0
1928,157757.0
1929,133632.0
1930,131962.0
1931,141998.0
1932,136000.0
1933,201830.0
1934,175834.0
1935,175248.0
1936,198353.0
1937,175668.0
1938,173828.0
1939,236745.0
1940,183225.0
1941,171394.0
1942,180620.0
1943,205465.0
1944,370309.0
1945,397943.0
1946,133548.0
1947,346609.0
1948,173944.0
1949,251425.0
1950,178856.0
1951,235684.0
1952,199573.0
1953,172357.0
1954,171620.0
1955,133769.0
1956,288136.0
1957,154262.0
1958,313351.0
1959,136670.0
1960,118035.0
1961,125198.0
1962,92226.0
1963,111533.0
1964,114254.0
1965,148733.0
1966,136702.0
1967,290397.0
1968,424474.0
1969,403880.0
1970,472170.0
1971,480481.0
1972,390147.0
1973,254596.0
1974,319265.0
1975,558989.0
1976,275692.0
1977,365121.0
1978,364166.0
1979,340939.0
1980,202783.0
1981,351627.0
1982,223275.0
1983,202695.0
1984,165628.0
1985,222414.0
1986,208037.0
1987,176266.0
1988,175064.0
1989,193033.0
1990,213137.0
1991,241506.0
1992,217820.0
1993,168125.0
1994,237541.0
1995,182168.0
1996,238204.0
1997,303697.0
1998,347911.0
1999,276094.0
2000,317115.0
2001,282228.0
2002,251445.0
2003,267091.0
2004,289962.0
2005,210259.0
2006,231371.0
2007,242570.0
2008,228512.0
2009,200347.0
2010,184454.0
2011,139489.0
2012,173648.0
2013,180052.0
2014,179630.0
2015,203824.0
2016,196571.0
2017,193635.0
2018,116947.0
2019,136414.0
2020,100904.0
2021,97164.0
2022,179968.0
2023,142177.0
2024,265681.0
2025,349357.0
2026,172021.0
2027,162979.0
2028,147480.0
2029,175524.0
2030,268965.0
2031,236650.0
2032,254375.0
2033,259084.0
2034,170772.0
2035,222100.0
2036,187717.0
2037,189240.0
2038,313817.0
2039,224813.0
2040,279181.0
2041,308523.0
2042,206322.0
2043,174550.0
2044,169502.0
2045,215100.0
2046,136554.0
2047,147895.0
2048,140606.0
2049,134177.0
2050,175038.0
2051,107545.0
2052,124388.0
2053,145531.0
2054,85666.0
2055,154933.0
2056,142718.0
2057,111200.0
2058,213862.0
2059,133044.0
2060,170617.0
2061,169278.0
2062,132593.0
2063,118416.0
2064,145510.0
2065,120383.0
2066,159267.0
2067,111941.0
2068,134326.0
2069,91263.0
2070,119813.0
2071,94168.0
2072,131022.0
2073,134096.0
2074,174539.0
2075,141186.0
2076,121641.0
2077,159616.0
2078,132531.0
2079,129663.0
2080,117244.0
2081,129261.0
2082,129650.0
2083,144842.0
2084,112973.0
2085,124498.0
2086,110851.0
2087,123771.0
2088,98174.0
2089,76366.0
2090,122877.0
2091,119623.0
2092,126472.0
2093,117588.0
2094,107355.0
2095,147278.0
2096,75495.0
2097,97485.0
2098,151240.0
2099,45376.0
2100,54515.0
2101,121614.0
2102,120112.0
2103,102570.0
2104,133959.0
2105,129592.0
2106,62226.0
2107,202435.0
2108,119525.0
2109,116447.0
2110,132113.0
2111,136064.0
2112,139560.0
2113,120373.0
2114,116264.0
2115,160752.0
2116,117767.0
2117,151490.0
2118,125311.0
2119,114385.0
2120,113879.0
2121,91918.0
2122,117912.0
2123,82997.0
2124,160659.0
2125,126538.0
2126,149252.0
2127,151722.0
2128,119970.0
2129,87627.0
2130,139679.0
2131,133146.0
2132,115890.0
2133,119916.0
2134,122777.0
2135,84669.0
2136,88627.0
2137,112549.0
2138,130659.0
2139,151696.0
2140,144757.0
2141,150933.0
2142,128082.0
2143,144397.0
2144,113838.0
2145,139014.0
2146,167313.0
2147,139587.0
2148,135373.0
2149,148191.0
2150,227067.0
2151,115010.0
2152,165399.0
2153,173415.0
2154,108108.0
2155,143002.0
2156,259437.0
2157,230587.0
2158,238086.0
2159,197305.0
2160,172711.0
2161,236055.0
2162,337184.0
2163,369552.0
2164,245514.0
2165,214696.0
2166,148593.0
2167,215065.0
2168,200911.0
2169,197533.0
2170,226942.0
2171,154792.0
2172,129980.0
2173,174016.0
2174,233533.0
2175,294789.0
2176,318261.0
2177,240750.0
2178,211416.0
2179,140833.0
2180,243950.0
2181,190597.0
2182,217252.0
2183,190456.0
2184,122158.0
2185,123429.0
2186,146128.0
2187,150629.0
2188,158009.0
2189,265454.0
2190,86213.0
2191,85241.0
2192,93815.0
2193,106417.0
2194,101609.0
2195,107673.0
2196,86437.0
2197,117986.0
2198,159303.0
2199,190173.0
2200,151442.0
2201,143996.0
2202,223456.0
2203,136634.0
2204,175375.0
2205,121246.0
2206,152606.0
2207,218648.0
2208,268936.0
2209,247262.0
2210,122432.0
