id,SalePrice
1461,119961.83643916575
1462,152335.96653437312
1463,182034.41803182708
1464,194980.20980728776
1465,198656.95437676102
1466,171646.6632231989
1467,178713.76499039566
1468,161145.4426612755
1469,194220.09773191228
1470,120160.34647405367
1471,188764.16784376017
1472,97563.15742193641
1473,95465.2226069453
1474,146164.68137405254
1475,113358.4911806427
1476,363658.1949737648
1477,251318.15927971856
1478,297122.1225428012
1479,299635.90133706096
1480,469572.21428943874
1481,327969.53728254494
1482,210378.3689716419
1483,177244.3964798376
1484,161783.35752237373
1485,191269.2226134584
1486,192900.01936189903
1487,341979.4998086388
1488,239132.18758004988
1489,195927.17764763156
1490,231763.43757214682
1491,195088.49098104332
1492,92482.2496855875
1493,188632.409139703
1494,299394.584675728
1495,294331.19561761734
1496,232102.17798126777
1497,181973.0903472478
1498,168315.01855018828
1499,162788.50320156172
1500,153254.02952850907
1501,175398.25640449743
1502,145368.8840755434
1503,289689.56273773685
1504,242273.2240703767
1505,226125.23201288687
1506,188525.48054653057
1507,245735.14260520425
1508,204617.2828881471
1509,163683.03916103338
1510,143500.81922579964
1511,148671.69099501992
1512,175520.5054460304
1513,152884.76145743742
1514,154757.774279991
1515,197981.14495389178
1516,157880.2051414299
1517,168417.93577565538
1518,132800.16769330046
1519,208075.62322017777
1520,127948.13731636561
1521,130032.83170689981
1522,178498.19632611523
1523,111186.98077701339
1524,125820.62248637089
1525,120346.75104401323
1526,113277.0619892886
1527,108435.8098903188
1528,137667.63879632633
1529,149574.00237484253
1530,182513.33878057526
1531,105260.95913976118
1532,98558.26402822345
1533,143366.6597842228
1534,127280.75037791024
1535,147469.3085281337
1536,108149.44316254697
1537,64714.49530122037
1538,146185.2283037311
1539,193603.65481804815
1540,93655.61683757894
1541,139589.0547872684
1542,139512.17521551545
1543,190419.87154372397
1544,84101.53330325912
1545,115206.06447595412
1546,134992.54100083414
1547,126912.52131211646
1548,138642.82832696228
1549,119543.07533668332
1550,135017.85300843944
1551,108803.57691832319
1552,133995.26385472063
1553,148135.96456613252
1554,117073.00550207433
1555,158760.1127997624
1556,85369.05991955983
1557,106287.16747862034
1558,97601.98569208778
1559,63331.7874315503
1560,136308.45428505633
1561,129919.26754970849
1562,129849.94710226361
1563,118365.29383378138
1564,156234.88999862794
1565,151147.55803082522
1566,238733.30110017746
1567,77172.3827388114
1568,230393.6672598803
1569,127127.16688774108
1570,138281.50755463194
1571,122226.16341276627
1572,142302.16935272812
1573,237609.14584133436
1574,119645.17751413479
1575,229138.82343495957
1576,240869.99647896888
1577,181913.1032010157
1578,148838.74997869803
1579,144243.21852661023
1580,197428.95610730432
1581,152015.83454925456
1582,125765.93339023221
1583,296375.1735067635
1584,214893.945770709
1585,137039.70433007297
1586,67201.3679607641
1587,104137.70766544064
1588,149869.38444267475
1589,96611.8600662021
1590,134116.18664186436
1591,92061.4238904854
1592,115074.50038266915
1593,129331.70721798817
1594,124873.73236522466
1595,107600.86712776333
1596,221533.6978908808
1597,192193.76682659017
1598,228780.54400286978
1599,171706.80971114215
1600,162245.84169211637
1601,68886.08180910008
1602,116737.03533762495
1603,70542.49328474939
1604,260434.05962785872
1605,243794.36454936207
1606,168069.57325966383
1607,174768.76333293392
1608,214666.17805025683
1609,185791.52087158378
1610,150655.9189437243
1611,138072.83812829293
1612,170347.9945645881
1613,162744.00320774893
1614,127746.73729083229
1615,93294.43365326896
1616,77232.86856341202
1617,95181.41972452855
1618,124825.95470147631
1619,139824.26489308814
1620,152638.28608609218
1621,137319.5856880504
1622,140309.86898772145
1623,263485.88168938213
1624,210427.91398369835
1625,120073.77602357414
1626,170707.1676872839
1627,190066.40796859126
1628,279960.9284129741
1629,184331.18058612192
1630,344378.50531731534
1631,230168.53786114915
1632,244875.85094356534
1633,174321.99287903248
1634,184980.1465032351
1635,177191.1684510054
1636,152746.83134332186
1637,200377.26401948032
1638,181319.6506770944
1639,189939.67343239996
1640,252207.96824620754
1641,184940.69221458136
1642,238277.4033543711
1643,218393.9630045971
1644,234369.11562378478
1645,195591.82910045597
1646,158433.3578329622
1647,162934.94098999878
1648,130683.02489057145
1649,139253.7260037476
1650,114282.69128511171
1651,120582.6368924569
1652,97971.1804347003
1653,99814.18526777103
1654,145397.61102506437
1655,138839.48066709793
1656,140815.428878885
1657,147394.38577418885
1658,143837.30961703265
1659,119828.99286465078
1660,157064.95405345171
1661,420425.5806524388
1662,410079.3520425743
1663,382069.2456929198
1664,409058.30446334515
1665,307004.82387281297
1666,334149.5647123448
1667,374143.37568483764
1668,345790.7165332786
1669,314615.9481872143
1670,357723.9489477183
1671,257821.6547082982
1672,418669.41593120934
1673,288753.20770302194
1674,242698.09892249387
1675,190748.79480452742
1676,190619.74176894093
1677,216573.615164094
1678,439024.8648299875
1679,387228.46882743004
1680,329318.58717354847
1681,251786.0089531536
1682,320714.51364314277
1683,180549.8575155902
1684,176367.90663665783
1685,174102.4487615045
1686,168158.74526219605
1687,174261.60667718708
1688,188635.25057123782
1689,196100.92356727348
1690,198564.33364520705
1691,187654.13377294134
1692,266052.99748269725
1693,170635.8738344624
1694,184187.38864374778
1695,169755.7628914013
1696,275057.4127969557
1697,174059.78296185427
1698,350732.7143047893
1699,311499.52040709986
1700,251386.66569665176
1701,276559.8680692843
1702,239978.71758307063
1703,243467.87124429247
1704,275285.06146601646
1705,239486.4951874917
1706,348680.6581351706
1707,208923.4371160795
1708,200045.43149726756
1709,270940.9401544511
1710,218003.60290949195
1711,271011.0449270883
1712,257175.76239460893
1713,276746.10676029796
1714,222281.2633368277
1715,208895.2493382455
1716,184405.82455604826
1717,177694.18412361984
1718,137688.22890235978
1719,208403.27489468432
1720,244712.6159402334
1721,165140.93641530542
1722,126978.49908313026
1723,155119.723082233
1724,205079.1776990438
1725,235225.9814748176
1726,184914.72629797467
1727,150627.22521795292
1728,178796.8802901075
1729,168745.3376574429
1730,159117.4423158926
1731,121400.55274408111
1732,126534.41577583087
1733,114670.12163161255
1734,122166.50035772074
1735,126909.09548400632
1736,109058.33196483426
1737,303958.72983161034
1738,247190.93595955023
1739,241452.7526521016
1740,208167.45862726256
1741,187919.18051574164
1742,173206.20165462373
1743,179122.2627707051
1744,311941.939308808
1745,218746.09631359892
1746,189081.06346874224
1747,216979.80900837987
1748,215862.86501940046
1749,143800.32337421304
1750,125462.79161334792
1751,251105.78026505306
1752,116652.86629557534
1753,150772.3490897232
1754,197252.42658003888
1755,165412.35288511205
1756,125203.00813201205
1757,120478.67556564457
1758,147071.21109858138
1759,162675.94858384973
1760,165690.75068437
1761,144435.03264278092
1762,178284.07373940508
1763,186144.47723370703
1764,113698.29539974887
1765,164130.43715942354
1766,189161.9717208677
1767,221457.14474832077
1768,140734.97199156755
1769,178032.29619597632
1770,151817.7721985468
1771,125567.71077058528
1772,131012.4843009576
1773,127881.83193701586
1774,140208.4247040284
1775,140968.7119946959
1776,129367.73904615149
1777,108949.92426602257
1778,138783.90904061927
1779,116414.00526212668
1780,181901.820901373
1781,127069.77285765452
1782,88293.18656549635
1783,141837.5153822729
1784,105566.08611243629
1785,124068.63864451717
1786,143421.8793108993
1787,167405.51272089998
1788,59939.959465791224
1789,101283.77717012494
1790,79308.35838211537
1791,178321.5652540013
1792,157555.4290369735
1793,127867.09532725514
1794,152991.43865268462
1795,133694.13490863686
1796,131272.6480014508
1797,115308.3774986248
1798,121801.44160610538
1799,109647.98570327979
1800,133116.8755060767
1801,125689.61733691498
1802,145134.10000608984
1803,149584.07546712187
1804,136068.28687929333
1805,137318.9868333295
