Id,SalePrice
1461,117207.0
1462,167440.0
1463,194777.0
1464,205212.0
1465,190012.0
1466,173292.0
1467,180664.0
1468,166020.0
1469,198528.0
1470,125954.0
1471,179472.0
1472,98397.0
1473,96628.0
1474,144450.0
1475,112043.0
1476,359857.0
1477,246633.0
1478,294356.0
1479,294119.0
1480,510628.0
1481,322139.0
1482,211002.0
1483,178759.0
1484,161262.0
1485,187721.0
1486,193617.0
1487,322868.0
1488,246277.0
1489,197163.0
1490,243474.0
1491,196087.0
1492,93180.0
1493,190877.0
1494,287685.0
1495,293690.0
1496,238299.0
1497,181241.0
1498,172464.0
1499,165728.0
1500,163332.0
1501,183977.0
1502,139622.0
1503,306680.0
1504,241589.0
1505,229930.0
1506,194304.0
1507,259405.0
1508,211413.0
1509,165718.0
1510,148801.0
1511,153862.0
1512,187377.0
1513,156572.0
1514,179471.0
1515,195221.0
1516,152315.0
1517,174910.0
1518,123022.0
1519,220073.0
1520,130488.0
1521,139561.0
1522,183764.0
1523,113705.0
1524,129269.0
1525,126280.0
1526,111741.0
1527,104975.0
1528,137529.0
1529,154645.0
1530,185348.0
1531,104363.0
1532,92771.0
1533,154599.0
1534,117914.0
1535,154644.0
1536,106823.0
1537,63149.0
1538,164713.0
1539,192663.0
1540,103224.0
1541,151993.0
1542,143667.0
1543,194359.0
1544,83725.0
1545,115086.0
1546,132254.0
1547,121877.0
1548,140476.0
1549,118273.0
1550,130909.0
1551,107333.0
1552,145952.0
1553,157265.0
1554,122892.0
1555,170102.0
1556,84091.0
1557,106303.0
1558,100627.0
1559,81285.0
1560,124732.0
1561,159976.0
1562,130478.0
1563,128035.0
1564,153703.0
1565,152161.0
1566,250785.0
1567,81635.0
1568,239045.0
1569,133724.0
1570,135994.0
1571,116486.0
1572,142589.0
1573,248992.0
1574,129579.0
1575,241838.0
1576,261810.0
1577,183189.0
1578,146040.0
1579,148407.0
1580,195183.0
1581,156829.0
1582,129860.0
1583,308358.0
1584,214479.0
1585,138379.0
1586,72638.0
1587,108907.0
1588,152714.0
1589,110368.0
1590,131326.0
1591,85978.0
1592,117179.0
1593,125481.0
1594,153904.0
1595,114289.0
1596,216033.0
1597,192898.0
1598,224913.0
1599,171892.0
1600,159755.0
1601,72635.0
1602,132426.0
1603,98328.0
1604,263328.0
1605,244342.0
1606,168009.0
1607,161292.0
1608,212372.0
1609,176501.0
1610,151009.0
1611,141486.0
1612,172451.0
1613,170821.0
1614,119327.0
1615,90463.0
1616,77174.0
1617,90267.0
1618,129415.0
1619,150291.0
1620,163881.0
1621,141609.0
1622,145532.0
1623,257295.0
1624,214052.0
1625,115824.0
1626,168506.0
1627,196517.0
1628,291486.0
1629,183105.0
1630,347392.0
1631,220878.0
1632,233204.0
1633,169459.0
1634,182635.0
1635,174015.0
1636,148058.0
1637,219358.0
1638,184407.0
1639,185874.0
1640,253898.0
1641,183430.0
1642,243270.0
1643,209735.0
1644,233281.0
1645,195196.0
1646,159010.0
1647,157949.0
1648,130528.0
1649,137525.0
1650,116613.0
1651,122746.0
1652,97934.0
1653,102835.0
1654,141645.0
1655,142535.0
1656,142715.0
1657,150140.0
1658,142527.0
1659,122342.0
1660,159416.0
1661,455556.0
1662,421307.0
1663,386853.0
1664,515616.0
1665,311339.0
1666,328740.0
1667,394739.0
1668,338956.0
1669,299287.0
1670,344576.0
1671,261213.0
1672,432404.0
1673,291481.0
1674,241516.0
1675,200964.0
1676,198429.0
1677,227605.0
1678,503119.0
1679,394733.0
1680,332612.0
1681,246427.0
1682,315266.0
1683,180587.0
1684,170899.0
1685,168695.0
1686,167836.0
1687,166736.0
1688,186535.0
1689,192101.0
1690,193021.0
1691,179772.0
1692,263183.0
1693,170047.0
1694,182845.0
1695,161837.0
1696,269683.0
1697,168574.0
1698,350222.0
1699,310380.0
1700,260350.0
1701,273051.0
1702,247930.0
1703,242497.0
1704,286358.0
1705,239189.0
1706,436190.0
1707,205147.0
1708,203370.0
1709,268326.0
1710,225506.0
1711,280452.0
1712,245428.0
1713,285838.0
1714,227524.0
1715,206886.0
1716,182355.0
1717,169218.0
1718,131949.0
1719,205610.0
1720,242746.0
1721,160403.0
1722,130826.0
1723,156685.0
1724,203517.0
1725,236826.0
1726,177014.0
1727,151444.0
1728,165327.0
1729,170951.0
1730,157293.0
1731,126787.0
1732,131344.0
1733,118871.0
1734,129656.0
1735,116710.0
1736,111015.0
1737,304783.0
1738,253378.0
1739,260446.0
1740,218304.0
1741,202315.0
1742,177096.0
1743,172923.0
